followers_count,friends_count,verified,statuses_count,women,love,news,account,feminist,official,follow,products,tweets,womens,Toxicity
23717.0,12937.0,0,71485.0,0,0,0,0,0,0,0,0,0,0,170.0
11.0,0.0,0,82.0,0,0,0,0,0,0,0,0,0,0,0.0
5.0,16.0,0,3111.0,0,0,0,1,0,0,0,0,0,0,0.0
3513.0,810.0,0,582326.0,0,0,0,0,0,0,0,0,0,0,15.0
7010.0,5778.0,0,12308.0,0,0,0,0,0,0,0,0,0,0,0.0
6932.0,5698.0,0,12187.0,0,0,0,0,0,0,0,0,0,0,0.0
6909.0,5683.0,0,12116.0,0,0,0,0,0,0,0,0,0,0,0.0
6621.0,5542.0,0,10788.0,0,0,0,0,0,0,0,0,0,0,0.0
6656.0,5547.0,0,10974.0,0,0,0,0,0,0,0,0,0,0,0.0
6751.0,5567.0,0,11376.0,0,0,0,0,0,0,0,0,0,0,0.0
6766.0,5578.0,0,11454.0,0,0,0,0,0,0,0,0,0,0,0.0
6787.0,5584.0,0,11567.0,0,0,0,0,0,0,0,0,0,0,0.0
7014.0,5781.0,0,12318.0,0,0,0,0,0,0,0,0,0,0,0.0
15.0,0.0,0,915.0,0,0,0,0,0,0,0,0,0,0,0.0
1546.0,4023.0,0,4113.0,0,0,0,0,0,0,0,1,0,0,0.0
44.0,59.0,0,4288.0,0,0,0,0,0,0,0,0,0,0,1.0
279.0,759.0,0,23768.0,0,0,0,0,0,0,0,0,0,0,0.0
3614.0,3230.0,0,20791.0,1,0,0,0,0,0,0,0,0,0,2.0
7386.0,841.0,1,19555.0,0,0,0,0,0,0,0,0,0,0,11.0
1575.0,2000.0,0,34696.0,0,0,0,0,0,0,0,0,0,1,0.0
1584.0,2010.0,0,36753.0,0,0,0,0,0,0,0,0,0,1,0.0
3360.0,1125.0,0,9633.0,1,0,0,0,1,0,0,0,0,0,0.0
2.0,0.0,0,232.0,1,0,0,0,0,0,0,0,0,0,0.0
619233.0,322.0,0,51885.0,0,0,0,0,0,0,1,0,0,0,0.0
601898.0,224.0,0,27972.0,0,0,0,0,0,0,1,0,0,0,0.0
619436.0,322.0,0,52164.0,0,0,0,0,0,0,1,0,0,0,0.0
845.0,356.0,0,22416.0,0,0,0,0,0,0,0,0,0,0,0.0
24073.0,4600.0,0,59487.0,0,0,0,0,0,0,0,0,0,0,28.0
10215.0,4173.0,0,58824.0,0,0,0,0,0,0,0,0,0,0,18.0
23383.0,4726.0,0,59931.0,0,0,0,0,0,0,0,0,0,0,41.0
755680.0,5.0,1,1836.0,0,0,1,0,0,0,0,0,0,0,0.0
1655643.0,3553.0,1,19708.0,0,0,0,0,0,0,0,0,0,0,0.0
28.0,5.0,0,2274.0,0,0,0,0,0,0,0,0,0,0,0.0
12851.0,2094.0,0,89348.0,0,0,0,0,0,0,0,0,0,0,46.0
12875.0,2096.0,0,89909.0,0,0,0,0,0,0,0,0,0,0,101.0
13234.0,578.0,0,17647.0,1,0,0,0,0,0,0,0,0,0,0.0
526.0,556.0,0,25965.0,0,0,0,1,0,0,0,0,0,0,1.0
380.0,301.0,0,10064.0,0,0,0,0,0,0,0,0,0,0,0.0
839.0,788.0,0,59389.0,0,0,0,0,0,0,0,0,0,0,3.0
405.0,499.0,0,11077.0,0,0,0,0,0,0,0,0,1,0,0.0
503.0,4300.0,0,3261.0,0,1,0,0,0,0,0,0,0,0,0.0
154.0,1208.0,0,6855.0,0,0,0,0,0,0,0,0,0,0,0.0
2564.0,4941.0,0,4015.0,0,0,0,0,0,0,0,0,0,0,0.0
165.0,145.0,0,222.0,0,0,0,0,0,0,0,0,0,0,0.0
2337.0,1123.0,0,5825.0,0,0,0,0,0,0,0,0,0,0,0.0
2367.0,1121.0,0,6221.0,0,0,0,0,0,0,0,0,0,0,0.0
4.0,3.0,0,1149.0,0,0,0,0,0,0,0,0,0,0,0.0
6.0,30.0,0,6690.0,0,0,0,0,0,0,0,0,0,0,0.0
260.0,298.0,0,4421.0,0,1,0,0,0,0,0,0,0,0,0.0
35996.0,973.0,0,9887.0,0,0,0,0,0,0,0,0,0,0,12.0
35906.0,960.0,0,9372.0,0,0,0,0,0,0,0,0,0,0,2.0
167.0,108.0,0,13778.0,0,0,0,0,0,0,0,0,0,0,0.0
5867.0,2486.0,0,11388.0,0,0,0,0,0,0,0,0,0,0,0.0
530.0,18.0,0,1597.0,0,0,0,0,0,0,0,0,0,0,0.0
22372.0,13.0,0,215493.0,0,0,0,0,0,0,0,0,1,0,0.0
22703.0,15.0,0,206448.0,0,0,0,0,0,0,0,0,1,0,0.0
22362.0,14.0,0,208310.0,0,0,0,0,0,0,0,0,1,0,0.0
22872.0,12.0,0,211271.0,0,0,0,0,0,0,0,0,1,0,0.0
22352.0,13.0,0,215674.0,0,0,0,0,0,0,0,0,1,0,0.0
250.0,204.0,0,15851.0,0,0,0,0,0,0,0,0,0,0,0.0
1306.0,589.0,0,81587.0,0,0,0,0,0,0,0,0,0,0,0.0
1758.0,3235.0,0,45322.0,0,0,0,0,0,0,0,0,0,0,0.0
10864.0,9491.0,0,81861.0,0,0,0,0,0,0,0,0,0,0,0.0
10780.0,9357.0,0,84837.0,0,0,0,0,0,0,0,0,0,0,0.0
8.0,7.0,0,287.0,0,0,0,0,0,0,0,0,0,0,0.0
59.0,145.0,0,2017.0,0,0,0,0,0,0,0,0,0,0,0.0
2315.0,1684.0,0,16814.0,0,0,0,0,0,0,0,0,0,0,0.0
165.0,314.0,0,404.0,0,0,0,0,0,0,0,0,0,0,0.0
15.0,15.0,0,47854.0,0,0,0,0,0,0,0,1,0,0,0.0
14.0,15.0,0,46876.0,0,0,0,0,0,0,0,1,0,0,0.0
15.0,15.0,0,46902.0,0,0,0,0,0,0,0,1,0,0,0.0
14.0,15.0,0,47056.0,0,0,0,0,0,0,0,1,0,0,0.0
15.0,15.0,0,47879.0,0,0,0,0,0,0,0,1,0,0,0.0
10.0,54.0,0,400.0,0,0,0,0,0,0,0,0,0,0,0.0
2524.0,952.0,0,27144.0,0,0,0,0,0,0,0,0,0,0,12.0
1689.0,407.0,0,45598.0,0,0,0,0,0,0,0,0,0,0,4.0
37364.0,9927.0,0,138717.0,0,0,0,0,0,0,0,0,0,0,37.0
5021.0,2997.0,0,17201.0,0,0,0,0,0,0,0,0,0,0,3.0
4718.0,2831.0,0,16261.0,0,0,0,0,0,0,0,0,0,0,3.0
5068.0,3034.0,0,17456.0,0,0,0,0,0,0,0,0,0,0,6.0
3250.0,4997.0,0,31095.0,0,0,0,0,0,0,0,0,0,0,0.0
13.0,0.0,0,20895.0,1,0,0,0,0,0,0,0,0,0,0.0
425.0,433.0,0,105.0,0,0,0,0,0,0,0,0,0,0,0.0
1430.0,528.0,0,601.0,0,0,0,0,0,0,0,0,0,0,0.0
1416.0,527.0,0,601.0,0,0,0,0,0,0,0,0,0,0,0.0
1321.0,1183.0,0,130424.0,0,0,0,0,0,0,0,0,0,0,64.0
707.0,643.0,0,8518.0,0,1,0,0,0,0,0,0,0,0,0.0
592.0,882.0,0,2444.0,0,0,0,0,0,0,1,0,0,0,0.0
576.0,843.0,0,2447.0,0,0,0,0,0,0,1,0,0,0,0.0
1727.0,964.0,0,18209.0,0,0,0,0,0,0,0,0,0,0,0.0
1890.0,1055.0,0,19720.0,0,0,0,0,0,0,0,0,0,0,0.0
211.0,320.0,0,18461.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,666.0,0,13583.0,0,0,0,0,0,0,0,0,0,0,0.0
27951.0,8740.0,0,10389.0,0,1,0,0,0,0,1,0,1,0,4.0
465.0,88.0,0,21045.0,0,0,0,0,0,0,0,0,0,0,0.0
7463.0,4833.0,0,143129.0,0,0,0,0,0,0,0,0,0,0,2.0
5525.0,1208.0,0,66742.0,0,0,0,0,0,0,0,0,0,0,18.0
5517.0,1207.0,0,66487.0,0,0,0,0,0,0,0,0,0,0,9.0
105.0,284.0,0,3882.0,0,0,0,0,0,0,0,0,0,0,0.0
2810.0,1880.0,0,36187.0,0,0,0,0,0,0,0,0,0,0,0.0
47.0,48.0,0,1125.0,0,0,0,0,0,0,0,0,0,0,0.0
3584.0,2268.0,0,20693.0,0,0,0,0,0,0,0,0,0,0,0.0
112.0,78.0,1,1581.0,1,0,0,0,0,0,0,0,0,0,0.0
232.0,2855.0,0,7409.0,0,0,0,0,0,0,0,0,0,0,0.0
17504.0,126.0,0,6061.0,0,0,0,0,0,0,0,0,0,0,0.0
64.0,2.0,0,4316.0,0,0,0,0,0,0,0,0,0,0,0.0
752.0,625.0,0,62741.0,0,0,0,0,0,0,0,0,0,0,0.0
1580.0,461.0,0,29676.0,0,0,0,0,0,0,0,0,0,0,11.0
1550.0,1161.0,0,104408.0,0,0,0,0,0,0,0,0,0,0,24.0
154.0,314.0,0,11539.0,0,1,0,0,0,0,0,0,0,0,0.0
84.0,136.0,0,410.0,0,0,0,0,0,0,0,0,0,0,0.0
83.0,136.0,0,410.0,0,0,0,0,0,0,0,0,0,0,0.0
96.0,112.0,0,1603.0,0,0,0,0,0,0,0,0,0,0,0.0
110.0,112.0,0,1794.0,0,0,0,0,0,0,0,0,0,0,0.0
1530.0,2115.0,0,1668.0,0,0,0,0,0,0,0,0,0,0,0.0
77019.0,3178.0,0,114843.0,0,0,0,0,0,0,0,0,0,0,20.0
17.0,0.0,0,2531.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,5.0,0,1130.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,5.0,0,1130.0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,19.0,0,15346.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,19.0,0,15346.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,19.0,0,15346.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,19.0,0,15346.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,19.0,0,15346.0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,19.0,0,15346.0,0,0,0,0,0,0,0,0,0,0,0.0
26.0,202.0,0,4634.0,0,0,0,0,0,0,0,0,0,0,0.0
25.0,200.0,0,4633.0,0,0,0,0,0,0,0,0,0,0,0.0
7235.0,1934.0,0,128045.0,0,0,0,1,0,0,0,0,0,0,7.0
315.0,265.0,0,24404.0,0,0,0,0,0,0,0,0,0,0,0.0
130.0,206.0,0,4266.0,0,0,0,0,0,0,0,0,0,0,0.0
7163.0,7634.0,0,95227.0,0,0,0,0,0,0,0,0,0,0,0.0
7335.0,1673.0,0,255631.0,0,0,0,0,0,0,0,0,0,0,1.0
597.0,318.0,0,124554.0,0,0,0,0,0,0,0,0,0,0,3.0
66.0,393.0,0,82624.0,0,0,0,0,0,0,0,0,0,0,0.0
66.0,393.0,0,83528.0,0,0,0,0,0,0,0,0,0,0,0.0
67.0,391.0,0,92047.0,0,0,0,0,0,0,0,0,0,0,0.0
1089.0,401.0,0,34541.0,0,1,0,0,0,0,1,0,0,0,0.0
181.0,397.0,0,1337.0,0,0,0,0,0,0,0,0,0,0,0.0
18.0,91.0,0,1510.0,0,1,0,0,0,0,0,0,0,0,0.0
193.0,169.0,0,6606.0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,108.0,0,3215.0,1,0,0,0,0,0,0,0,0,0,0.0
1.0,108.0,0,3060.0,1,0,0,0,0,0,0,0,0,0,0.0
1.0,108.0,0,3112.0,1,0,0,0,0,0,0,0,0,0,0.0
1.0,108.0,0,3218.0,1,0,0,0,0,0,0,0,0,0,0.0
469.0,820.0,0,7578.0,0,0,0,0,1,0,0,0,0,0,0.0
16460.0,202.0,0,15008.0,0,0,1,0,0,1,1,0,0,0,0.0
16482.0,202.0,0,15014.0,0,0,1,0,0,1,1,0,0,0,0.0
16592.0,203.0,0,15039.0,0,0,1,0,0,1,1,0,0,0,0.0
581.0,146.0,0,2511.0,0,0,0,0,0,0,0,0,0,0,0.0
58.0,330.0,0,5388.0,0,0,0,0,0,0,0,0,0,0,0.0
4.0,5.0,0,119.0,0,0,0,0,0,0,0,0,0,0,0.0
44.0,7.0,0,7866.0,0,0,0,0,0,0,1,1,0,0,0.0
44.0,7.0,0,7741.0,0,0,0,0,0,0,1,1,0,0,0.0
13.0,62.0,0,7035.0,0,0,0,0,0,0,0,1,0,0,0.0
1601.0,125.0,0,586.0,0,0,0,0,0,0,0,0,0,0,0.0
20975.0,3077.0,0,178056.0,0,0,0,0,0,0,0,0,0,0,1.0
22.0,18.0,0,3433.0,0,0,0,0,0,0,0,0,0,0,0.0
16612.0,4851.0,0,112485.0,0,0,0,0,0,0,0,0,0,0,0.0
65.0,74.0,0,5660.0,0,0,0,0,0,0,0,0,0,0,0.0
299472.0,2.0,0,7945.0,0,0,0,0,0,0,0,0,0,0,23.0
0.0,0.0,0,10.0,0,0,0,0,0,0,0,0,0,0,0.0
421.0,120.0,0,9399.0,0,0,0,0,0,0,0,0,0,0,0.0
125.0,194.0,0,62673.0,0,0,0,0,0,0,0,0,0,0,0.0
1220.0,1022.0,0,142840.0,0,0,0,0,1,0,0,0,0,0,2.0
1033.0,1292.0,0,31268.0,0,1,0,0,0,0,0,0,0,0,0.0
650.0,425.0,0,4767.0,0,0,0,0,0,0,0,0,0,0,0.0
1936.0,1218.0,0,84158.0,0,0,0,0,0,0,0,0,0,0,0.0
2086.0,334.0,0,17331.0,0,0,0,0,0,0,0,0,0,0,0.0
838.0,1748.0,0,13749.0,0,0,0,0,0,0,0,0,0,0,0.0
4099.0,3859.0,0,38308.0,0,0,0,0,0,0,0,0,0,0,6.0
4411.0,4150.0,0,56210.0,0,0,0,0,0,0,0,0,0,0,12.0
989.0,975.0,0,68763.0,0,0,0,0,0,0,0,0,0,0,0.0
2095.0,4965.0,0,6741.0,1,0,0,1,0,0,0,0,0,0,0.0
6.0,4.0,0,55211.0,0,0,0,0,0,0,0,0,0,0,0.0
6.0,4.0,0,55690.0,0,0,0,0,0,0,0,0,0,0,0.0
5.0,4.0,0,58349.0,0,0,0,0,0,0,0,0,0,0,0.0
27.0,3.0,0,2041.0,0,0,0,0,0,0,0,0,0,0,0.0
96789.0,88.0,0,5184.0,0,1,0,0,0,0,0,0,0,0,0.0
1357.0,1338.0,0,16380.0,0,0,0,0,0,0,0,0,0,0,1.0
343.0,574.0,0,2973.0,0,1,0,0,0,0,0,0,0,0,0.0
343.0,571.0,0,2950.0,0,1,0,0,0,0,0,0,0,0,0.0
343.0,574.0,0,3002.0,0,1,0,0,0,0,0,0,0,0,0.0
11.0,58.0,0,34074.0,0,0,0,0,0,0,0,0,0,0,0.0
2169.0,726.0,0,14326.0,0,0,0,0,0,0,0,0,0,0,0.0
11.0,0.0,0,4981.0,0,0,0,0,0,0,0,0,0,0,0.0
11.0,0.0,0,4819.0,0,0,0,0,0,0,0,0,0,0,0.0
63364.0,193.0,1,4146.0,0,0,0,0,0,0,0,0,0,0,17.0
67138.0,263.0,1,4527.0,0,0,0,0,0,0,0,0,0,0,2.0
854.0,953.0,0,48625.0,0,1,0,0,0,0,0,0,0,0,9.0
5.0,4.0,0,56092.0,0,0,0,0,0,0,0,0,0,0,0.0
6.0,0.0,0,56385.0,0,0,0,0,0,0,0,0,0,0,0.0
6.0,0.0,0,58482.0,0,0,0,0,0,0,0,0,0,0,0.0
2.0,7.0,0,54663.0,0,0,0,0,0,0,0,0,0,0,0.0
2.0,7.0,0,55610.0,0,0,0,0,0,0,0,0,0,0,0.0
3.0,7.0,0,58595.0,0,0,0,0,0,0,0,0,0,0,0.0
967.0,465.0,0,2056.0,0,0,0,0,0,0,0,0,0,0,0.0
2172.0,1008.0,0,56973.0,0,0,0,0,0,0,0,0,0,0,5.0
46.0,86.0,0,43363.0,0,0,0,0,0,0,0,0,0,0,0.0
46.0,86.0,0,35070.0,0,0,0,0,0,0,0,0,0,0,0.0
47.0,86.0,0,36604.0,0,0,0,0,0,0,0,0,0,0,0.0
46.0,86.0,0,37402.0,0,0,0,0,0,0,0,0,0,0,0.0
46.0,86.0,0,43613.0,0,0,0,0,0,0,0,0,0,0,0.0
1454.0,1224.0,0,6711.0,0,0,0,0,0,0,0,0,0,0,0.0
1485.0,1229.0,0,7065.0,0,0,0,0,0,0,0,0,0,0,0.0
356.0,397.0,0,12005.0,0,0,0,0,0,0,0,0,0,0,6.0
366.0,253.0,0,10012.0,0,0,0,0,0,0,0,0,0,0,0.0
366.0,288.0,0,5071.0,0,0,0,0,0,0,0,0,0,0,0.0
365.0,288.0,0,5097.0,0,0,0,0,0,0,0,0,0,0,1.0
79.0,271.0,0,218.0,0,0,0,0,0,0,0,0,0,0,0.0
1275.0,2687.0,0,12998.0,1,0,0,0,0,0,0,0,0,0,0.0
1321.0,2267.0,0,13762.0,1,0,0,0,0,0,0,0,0,0,0.0
3377.0,401.0,0,8973.0,0,0,0,0,0,0,0,0,0,0,0.0
107.0,24.0,0,10305.0,1,0,0,0,0,0,0,0,0,0,0.0
108.0,24.0,0,10305.0,1,0,0,0,0,0,0,0,0,0,0.0
107.0,24.0,0,10305.0,1,0,0,0,0,0,0,0,0,0,0.0
107.0,24.0,0,10305.0,1,0,0,0,0,0,0,0,0,0,0.0
7596.0,3987.0,0,104819.0,0,0,0,0,0,0,0,0,0,0,23.0
7806.0,4066.0,0,109869.0,0,0,0,0,0,0,0,0,0,0,82.0
12.0,1.0,0,11763.0,1,0,0,0,0,0,0,0,0,0,0.0
12.0,1.0,0,11763.0,1,0,0,0,0,0,0,0,0,0,0.0
12.0,1.0,0,11763.0,1,0,0,0,0,0,0,0,0,0,0.0
120.0,105.0,0,3295.0,0,0,0,0,0,0,0,0,0,0,0.0
6.0,30.0,0,2936.0,0,0,0,0,0,0,0,0,0,0,0.0
5.0,42.0,0,5817.0,0,0,0,0,0,0,0,0,0,0,0.0
1909.0,990.0,0,1435.0,1,0,0,0,0,0,0,0,0,0,0.0
1055.0,895.0,0,45545.0,0,0,0,1,0,0,1,0,0,0,9.0
1404.0,1601.0,0,45127.0,0,0,0,0,0,0,0,0,0,0,10.0
1353.0,238.0,0,4842.0,0,0,0,0,0,0,0,0,0,0,0.0
1073.0,596.0,0,113779.0,0,0,0,0,0,0,0,0,0,0,1.0
3377.0,4912.0,0,39351.0,0,0,0,0,0,0,0,0,0,0,0.0
3392.0,4942.0,0,170228.0,0,0,0,0,0,0,0,0,0,0,4.0
3377.0,4931.0,0,171934.0,0,0,0,0,0,0,0,0,0,0,2.0
3392.0,4919.0,0,175106.0,0,0,0,0,0,0,0,0,0,0,1.0
3403.0,4901.0,0,180802.0,0,0,0,0,0,0,0,0,0,0,4.0
385.0,27.0,0,33619.0,0,0,0,0,0,0,0,0,0,0,0.0
324.0,552.0,0,30145.0,0,0,0,0,0,0,0,0,0,1,10.0
3.0,0.0,0,4018.0,0,0,0,0,0,0,0,0,0,0,0.0
2595.0,4981.0,0,23089.0,0,0,0,0,0,0,0,0,0,0,0.0
53.0,368.0,0,15295.0,0,0,0,0,0,0,0,0,0,0,0.0
416.0,309.0,0,3370.0,0,0,0,0,0,0,0,0,0,0,0.0
414.0,326.0,0,3451.0,0,0,0,0,0,0,0,0,0,0,0.0
451.0,377.0,0,3707.0,0,0,0,0,0,0,0,0,0,0,0.0
1569.0,1806.0,0,3061.0,0,0,0,0,0,0,0,0,0,0,0.0
36.0,0.0,0,127506.0,0,0,1,0,0,0,0,0,0,0,0.0
119.0,297.0,0,22146.0,0,0,0,0,0,0,0,0,0,0,0.0
7215.0,690.0,0,86963.0,0,0,0,1,0,1,0,0,0,0,32.0
5556.0,5854.0,0,132537.0,0,0,0,0,0,0,0,0,0,0,0.0
5510.0,5815.0,0,132114.0,0,0,0,0,0,0,0,0,0,0,0.0
4927.0,5264.0,0,123915.0,0,0,0,0,0,0,0,0,0,0,0.0
4973.0,5306.0,0,124496.0,0,0,0,0,0,0,0,0,0,0,0.0
5104.0,5434.0,0,126010.0,0,0,0,0,0,0,0,0,0,0,0.0
5149.0,5465.0,0,126729.0,0,0,0,0,0,0,0,0,0,0,0.0
5211.0,5524.0,0,127485.0,0,0,0,0,0,0,0,0,0,0,0.0
5633.0,5906.0,0,133485.0,0,0,0,0,0,0,0,0,0,0,0.0
473.0,766.0,0,7420.0,0,0,0,0,0,0,0,0,0,0,0.0
2370.0,239.0,0,33457.0,0,0,0,0,0,0,0,0,0,0,0.0
2244.0,239.0,0,31587.0,0,0,0,0,0,0,0,0,0,0,0.0
2414.0,239.0,0,33475.0,0,0,0,0,0,0,0,0,0,0,0.0
2172.0,4793.0,0,17688.0,0,0,0,0,0,0,0,0,0,0,0.0
2341.0,1655.0,0,68400.0,0,0,0,0,0,0,0,0,0,0,0.0
59.0,202.0,0,10431.0,0,0,0,0,0,0,0,0,0,0,0.0
4371.0,228.0,0,5648.0,1,1,0,0,0,0,1,0,0,0,0.0
94.0,52.0,0,73.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0,300.0,0,0,0,0,0,0,0,0,0,0,0.0
9.0,5.0,0,8551.0,0,0,0,1,0,0,0,1,1,0,0.0
759.0,143.0,0,1706.0,1,0,0,0,1,0,0,0,0,0,0.0
3726.0,2166.0,0,74118.0,0,0,0,1,0,0,0,0,0,0,7.0
3692.0,2174.0,0,78158.0,0,0,0,1,0,0,0,0,0,0,30.0
154.0,320.0,0,19212.0,0,0,0,0,0,0,0,0,0,0,0.0
1017.0,743.0,0,78108.0,0,0,0,0,0,0,0,0,0,0,2.0
1281.0,319.0,0,129467.0,0,0,0,0,0,0,0,0,0,0,0.0
22374.0,5715.0,0,58026.0,0,1,0,0,0,0,0,0,0,0,0.0
235.0,230.0,0,55330.0,0,0,0,0,0,0,0,0,0,0,0.0
2329.0,171.0,0,857.0,0,0,0,0,0,0,1,0,0,0,0.0
171.0,206.0,0,7970.0,0,0,0,0,0,0,0,0,0,0,0.0
2199.0,100.0,0,2166.0,0,0,0,0,0,0,0,0,0,0,0.0
55.0,329.0,0,6834.0,0,0,0,0,0,0,0,0,0,0,0.0
90.0,826.0,0,132.0,0,0,0,0,0,0,0,0,0,0,0.0
361.0,281.0,0,277.0,0,0,0,0,1,0,0,0,1,0,0.0
884.0,533.0,0,931.0,0,0,0,0,0,0,0,0,0,0,0.0
908.0,555.0,0,907.0,0,0,0,0,0,0,0,0,0,0,0.0
749.0,684.0,0,17601.0,0,0,0,0,0,0,0,0,0,0,1.0
0.0,96.0,0,1136.0,0,0,0,0,0,0,0,0,0,0,0.0
241.0,304.0,0,3379.0,0,0,0,0,0,0,0,0,0,0,0.0
13.0,9.0,0,312.0,0,0,0,0,0,0,0,0,0,0,0.0
706.0,2050.0,0,11733.0,0,0,0,0,0,0,0,0,0,0,0.0
16.0,38.0,0,835.0,0,0,0,0,0,0,0,0,0,0,0.0
9074.0,943.0,0,31067.0,0,0,0,0,0,0,0,0,0,0,16.0
4774.0,1135.0,0,261.0,0,0,0,0,0,0,0,0,0,0,3.0
4710.0,1114.0,0,273.0,0,0,0,0,0,0,0,0,0,0,0.0
2871.0,5009.0,0,22002.0,0,0,0,0,0,0,0,0,0,0,0.0
6.0,3.0,0,3181.0,0,0,0,0,0,0,0,0,0,0,0.0
5.0,3.0,0,3385.0,0,0,0,0,0,0,0,0,0,0,0.0
2906.0,2496.0,0,8013.0,0,0,0,0,0,0,0,0,0,0,0.0
8.0,7.0,0,6616.0,0,0,0,0,0,0,0,0,0,0,0.0
273.0,754.0,0,25771.0,0,0,0,0,0,0,0,0,0,1,0.0
4897.0,1810.0,0,28376.0,0,0,0,0,0,0,0,0,0,1,0.0
2013.0,1235.0,0,2797.0,0,0,0,1,0,0,0,0,1,0,0.0
67.0,55.0,0,2575.0,0,0,0,0,0,0,0,0,0,0,0.0
31206.0,107.0,0,433.0,0,1,0,0,0,0,0,0,0,0,0.0
193.0,412.0,0,47754.0,0,0,0,0,0,0,0,0,0,0,1.0
8.0,0.0,0,16356.0,0,0,0,0,0,0,0,0,1,0,0.0
24.0,150.0,0,132.0,0,0,0,0,0,0,0,0,0,0,0.0
118.0,137.0,0,2605.0,0,0,0,0,0,0,0,0,0,0,0.0
195.0,28.0,0,3646.0,0,0,0,0,0,0,0,0,0,0,0.0
1981.0,157.0,0,2288.0,0,0,0,0,0,0,0,0,0,0,0.0
5666.0,112.0,0,4742.0,0,0,0,0,0,0,0,0,0,0,1.0
94.0,131.0,0,66743.0,0,0,0,0,0,0,0,0,0,0,0.0
268.0,39.0,0,1631.0,1,0,0,0,0,0,0,0,0,0,0.0
904.0,223.0,0,6916.0,1,0,0,0,0,0,0,0,0,1,0.0
940.0,231.0,0,7425.0,1,0,0,0,0,0,0,0,0,1,0.0
967.0,241.0,0,7821.0,1,0,0,0,0,0,0,0,0,1,0.0
1176.0,1187.0,0,31569.0,0,0,0,0,0,0,0,0,0,0,1.0
261.0,170.0,0,1657.0,0,0,0,0,0,0,0,0,0,0,0.0
1652.0,1255.0,0,35722.0,0,0,0,0,0,0,0,0,0,0,3.0
148.0,417.0,0,331.0,0,0,0,0,0,0,0,0,0,0,0.0
15.0,99.0,0,97.0,0,0,0,0,0,0,0,0,0,0,0.0
246.0,5.0,0,4317.0,0,0,0,0,0,1,0,0,0,0,0.0
165.0,617.0,0,37037.0,0,0,0,0,0,0,0,0,0,0,1.0
280.0,170.0,0,25857.0,0,0,0,0,0,0,0,0,0,0,0.0
153.0,224.0,0,4291.0,0,1,0,0,0,0,0,0,0,0,0.0
11.0,40.0,0,497.0,0,0,0,0,0,0,0,0,0,0,0.0
13.0,8.0,0,46751.0,0,0,1,0,0,0,0,0,0,0,0.0
2379.0,1453.0,0,99801.0,0,0,0,0,0,0,0,0,0,0,1.0
10204.0,4242.0,0,26567.0,0,0,0,0,0,0,0,0,0,0,0.0
4031.0,4970.0,0,501132.0,0,0,0,0,0,0,0,0,0,0,0.0
137.0,325.0,0,68.0,1,0,0,0,0,0,0,0,0,0,0.0
1.0,10.0,0,10.0,0,0,0,0,0,0,0,0,0,0,0.0
2415.0,366.0,0,54463.0,0,0,0,0,0,0,0,0,0,0,3.0
377.0,222.0,0,8053.0,0,0,0,0,0,0,0,0,0,0,0.0
233.0,530.0,0,14453.0,0,0,0,0,0,0,0,0,0,0,0.0
238.0,530.0,0,14815.0,0,0,0,0,0,0,0,0,0,0,0.0
226.0,529.0,0,14446.0,0,0,0,0,0,0,0,0,0,0,0.0
7174.0,544.0,0,22654.0,0,0,0,0,0,0,0,0,0,0,2.0
1985.0,886.0,0,4752.0,0,0,0,0,1,0,0,0,0,0,1.0
2139.0,4541.0,0,149898.0,0,0,0,0,0,0,0,1,0,0,0.0
2107.0,4559.0,0,149898.0,0,0,0,0,0,0,0,1,0,0,0.0
2140.0,4539.0,0,149898.0,0,0,0,0,0,0,0,1,0,0,0.0
12502.0,184.0,0,8051.0,0,0,0,0,0,0,0,0,0,0,2.0
65.0,342.0,0,5875.0,0,0,0,0,0,0,0,0,0,0,0.0
65.0,342.0,0,5875.0,0,0,0,0,0,0,0,0,0,0,0.0
63.0,343.0,0,5876.0,0,0,0,0,0,0,0,0,0,0,0.0
66.0,342.0,0,5875.0,0,0,0,0,0,0,0,0,0,0,0.0
4.0,59.0,0,3293.0,0,0,0,0,0,0,0,0,0,0,0.0
45.0,101.0,0,287943.0,0,0,0,0,0,0,0,0,0,0,0.0
44.0,101.0,0,287943.0,0,0,0,0,0,0,0,0,0,0,0.0
36.0,101.0,0,287943.0,0,0,0,0,0,0,0,0,0,0,0.0
37.0,101.0,0,287943.0,0,0,0,0,0,0,0,0,0,0,0.0
42.0,101.0,0,287943.0,0,0,0,0,0,0,0,0,0,0,0.0
42.0,101.0,0,287943.0,0,0,0,0,0,0,0,0,0,0,0.0
42.0,101.0,0,287943.0,0,0,0,0,0,0,0,0,0,0,0.0
